id,focus,signal,slack,drag,confidence,score,lane
l001,state pressure,35,33,6,25,141,watch
l002,layout risk,35,34,6,55,202,ship
l003,interaction cost,35,35,6,85,263,ship
l004,view drift,35,36,18,25,120,watch
l005,state pressure,35,37,18,55,181,watch
l006,layout risk,35,38,18,85,242,ship
l007,interaction cost,35,39,34,25,91,hold
l008,view drift,35,40,34,55,152,watch
l009,state pressure,35,41,34,85,213,ship
l010,layout risk,60,42,6,25,200,watch
l011,interaction cost,60,43,6,55,261,ship
l012,view drift,60,44,6,85,322,ship
l013,state pressure,60,45,18,25,179,watch
l014,layout risk,60,46,18,55,240,ship
l015,interaction cost,60,47,18,85,301,ship
l016,view drift,60,48,34,25,150,watch
l017,state pressure,60,32,34,55,194,watch
l018,layout risk,60,33,34,85,255,ship
l019,interaction cost,85,34,6,25,242,ship
l020,view drift,85,35,6,55,303,ship
l021,state pressure,85,36,6,85,364,ship
l022,layout risk,85,37,18,25,221,ship
l023,interaction cost,85,38,18,55,282,ship
l024,view drift,85,39,18,85,343,ship
l025,state pressure,85,40,34,25,192,watch
l026,layout risk,85,41,34,55,253,ship
l027,interaction cost,85,42,34,85,314,ship
